"","fish_id","bin","LLLL","LLLR","LLRL","LLRR","LRLL","LRLR","LRRL","LRRR","RLLL","RLLR","RLRL","RLRR","RRLL","RRLR","RRRL","RRRR","L","R","total_turns","reps","alts","rel_reps","rel_alts","rel_R","rel_L"
"149","23","5",10,5,6,1,5,7,3,2,6,2,5,4,3,2,2,0,42,24,66,10,12,15.1515151515152,18.1818181818182,36.3636363636364,63.6363636363636
"150","23","6",1,2,3,2,5,4,4,0,2,3,7,1,0,4,0,0,23,18,41,1,11,2.4390243902439,26.8292682926829,43.9024390243902,56.0975609756098
"151","24","1",1,2,3,3,3,10,3,6,2,4,10,6,2,7,6,13,32,52,84,14,20,16.6666666666667,23.8095238095238,61.9047619047619,38.0952380952381
"152","24","2",5,4,5,6,3,6,6,6,4,7,4,6,8,5,6,5,42,47,89,10,10,11.2359550561798,11.2359550561798,52.8089887640449,47.1910112359551
"153","24","3",0,4,6,6,5,4,6,6,4,7,3,7,6,6,6,6,38,47,85,6,7,7.05882352941176,8.23529411764706,55.2941176470588,44.7058823529412
"154","24","4",1,1,5,1,2,10,4,4,1,5,7,7,5,3,4,4,30,37,67,5,17,7.46268656716418,25.3731343283582,55.2238805970149,44.7761194029851
"155","24","5",0,4,2,2,1,6,4,3,4,0,5,5,3,4,4,6,23,33,56,6,11,10.7142857142857,19.6428571428571,58.9285714285714,41.0714285714286
"156","24","6",9,4,2,3,2,2,4,2,4,1,2,3,3,3,2,0,31,18,49,9,4,18.3673469387755,8.16326530612245,36.734693877551,63.265306122449
"157","25","1",0,1,4,1,3,6,1,1,1,3,5,1,1,1,1,3,18,18,36,3,11,8.33333333333333,30.5555555555556,50,50
"158","25","2",0,3,6,5,5,4,5,5,3,8,4,4,6,4,5,10,35,45,80,10,8,12.5,10,56.25,43.75
"159","25","3",0,1,3,1,2,6,5,6,1,3,5,10,2,9,6,14,25,52,77,14,11,18.1818181818182,14.2857142857143,67.5324675324675,32.4675324675325
"160","25","4",0,0,0,0,0,4,0,7,0,0,4,7,0,7,6,64,11,91,102,64,8,62.7450980392157,7.84313725490196,89.2156862745098,10.7843137254902
"161","25","5",0,0,0,0,0,3,0,4,0,0,3,4,0,4,4,48,7,66,73,48,6,65.7534246575343,8.21917808219178,90.4109589041096,9.58904109589041
"162","25","6",0,0,0,1,0,0,0,2,0,1,0,1,1,1,3,58,4,67,71,58,0,81.6901408450704,0,94.3661971830986,5.63380281690141
"163","26","1",1,2,6,6,7,7,8,1,2,10,8,3,6,3,1,2,40,36,76,3,15,3.94736842105263,19.7368421052632,47.3684210526316,52.6315789473684
"164","26","2",5,4,8,3,8,5,7,0,4,7,6,4,3,5,0,0,42,30,72,5,11,6.94444444444444,15.2777777777778,41.6666666666667,58.3333333333333
"165","26","3",8,6,8,3,10,7,2,2,6,5,8,1,1,2,2,1,47,28,75,9,15,12,20,37.3333333333333,62.6666666666667
"166","26","4",1,2,7,2,8,6,4,0,2,7,7,2,1,2,0,0,31,23,54,1,13,1.85185185185185,24.0740740740741,42.5925925925926,57.4074074074074
